106,83d89bfffffffff
107,83d244fffffffff
108,8355abfffffffff
109,83dc75fffffffff
110,831756fffffffff
111,837433fffffffff
112,83ed2cfffffffff
113,830c1afffffffff
114,83b092fffffffff
115,83e3abfffffffff
116,831c83fffffffff
117,83d50bfffffffff
118,837f99fffffffff
119,83bf5afffffffff
120,83c6f1fffffffff
121,83db99fffffffff
122,83238afffffffff
123,831441fffffffff
124,83eb4efffffffff
125,837ee6fffffffff
126,834fb0fffffffff
127,83ae02fffffffff
128,831625fffffffff
129,83e28efffffffff
130,836d55fffffffff
131,835064fffffffff
132,830426fffffffff
133,8344f3fffffffff
134,833b51fffffffff
135,83df21fffffffff
136,835da2fffffffff
137,83771bfffffffff
138,83cd4afffffffff
139,83ad1bfffffffff
140,83ce1dfffffffff
141,83646dfffffffff
142,8384dbfffffffff
143,83a6a5fffffffff
144,838f9cfffffffff
145,83ca20fffffffff
146,836cc1fffffffff
147,834ba5fffffffff
148,83ad6dfffffffff
149,83361afffffffff
150,834d64fffffffff
151,835a76fffffffff
152,83922efffffffff
153,83b104fffffffff
154,838206fffffffff
155,83a91afffffffff
156,837cccfffffffff
157,8307b5fffffffff
158,830959fffffffff
159,834e29fffffffff
160,8318aefffffffff
161,83c763fffffffff
162,8368dafffffffff
163,83ee6dfffffffff
164,83b488fffffffff
165,835c40fffffffff
166,83c504fffffffff
167,838662fffffffff
168,835ae2fffffffff
169,839c8dfffffffff
170,83db71fffffffff
171,83d432fffffffff
172,83e6b5fffffffff
173,83df35fffffffff
174,83d1adfffffffff
175,8318b0fffffffff
176,83766cfffffffff
177,83ad0efffffffff
178,835e2cfffffffff
179,831d30fffffffff
180,834e56fffffffff
181,83b140fffffffff
182,834640fffffffff
183,839873fffffffff
184,83b54dfffffffff
185,830404fffffffff
186,838674fffffffff
187,83b219fffffffff
188,838d66fffffffff
189,832ea9fffffffff
190,839828fffffffff
191,83d445fffffffff
192,83cc22fffffffff
193,834d91fffffffff
194,83e995fffffffff
195,8372f0fffffffff
196,8350d0fffffffff
197,835d63fffffffff
198,83e10afffffffff
199,83e81cfffffffff
200,83499afffffffff
201,838f31fffffffff
202,830525fffffffff
203,83362bfffffffff
204,83d633fffffffff
205,83d331fffffffff
206,83508cfffffffff
207,83e24bfffffffff
208,83e103fffffffff
209,83a149fffffffff
210,833230fffffffff
211,83e435fffffffff
212,835b33fffffffff
213,837880fffffffff
214,83348afffffffff
215,83e218fffffffff
216,834af4fffffffff
217,8300b1fffffffff
218,8308f2fffffffff
219,836d96fffffffff
220,832b62fffffffff
221,836358fffffffff
222,83c700fffffffff
223,83412efffffffff
224,83091bfffffffff
225,836932fffffffff
226,839b52fffffffff
227,83f3a6fffffffff
228,83a091fffffffff
229,838758fffffffff
230,83ad30fffffffff
231,833212fffffffff
232,830180fffffffff
233,83b4cefffffffff
234,838e5dfffffffff
235,834a25fffffffff
236,836f8dfffffffff
237,83b933fffffffff
238,83ac60fffffffff
239,8367acfffffffff
240,837b98fffffffff
241,83bf62fffffffff
242,834456fffffffff
243,83e824fffffffff
244,834d4cfffffffff
245,833452fffffffff
246,8360d6fffffffff
247,8392f5fffffffff
248,835c98fffffffff
249,838e58fffffffff
250,837c20fffffffff
251,837a2efffffffff
252,8300c8fffffffff
253,835681fffffffff
254,830711fffffffff
255,8384e4fffffffff
256,835140fffffffff
257,8316a0fffffffff
258,83a55bfffffffff
259,83e9a2fffffffff
260,836342fffffffff
261,83de58fffffffff
262,831b56fffffffff
263,83799efffffffff
264,834ca3fffffffff
265,833fa5fffffffff
266,8318b1fffffffff
267,83e2f0fffffffff
268,83cd8efffffffff
269,83412bfffffffff
270,8377abfffffffff
271,836f1bfffffffff
272,836969fffffffff
273,83ae46fffffffff
274,838799fffffffff
275,832265fffffffff
276,83656bfffffffff
277,8316aefffffffff
278,8328c3fffffffff
279,8374cbfffffffff
280,839e70fffffffff
281,83ed48fffffffff
282,83950cfffffffff
283,83de30fffffffff
284,83bb96fffffffff
285,83b0dbfffffffff
286,83769cfffffffff
287,834762fffffffff
288,83be6dfffffffff
289,837ab0fffffffff
290,838ed6fffffffff
291,836c33fffffffff
292,8302acfffffffff
293,83c8e3fffffffff
294,839512fffffffff
295,83ee29fffffffff
296,83c99dfffffffff
297,83c822fffffffff
298,83011cfffffffff
299,837412fffffffff
300,8382c0fffffffff
301,835c65fffffffff
302,837243fffffffff
303,83ad29fffffffff
304,8374e2fffffffff
305,838f14fffffffff
306,83a263fffffffff
307,8356f2fffffffff
308,8330c1fffffffff
309,830f61fffffffff
310,83ac73fffffffff
311,837073fffffffff
312,835210fffffffff
313,8382c3fffffffff
314,836523fffffffff
315,83a2f6fffffffff
316,83d0eafffffffff
317,83442cfffffffff
318,83dd81fffffffff
319,83af54fffffffff
320,83c4a3fffffffff
321,83e882fffffffff
322,831d55fffffffff
323,830372fffffffff
324,83ce1afffffffff
325,835704fffffffff
326,83c605fffffffff
327,8322cefffffffff
328,83c402fffffffff
329,83548efffffffff
330,83a902fffffffff
331,83a993fffffffff
332,836d26fffffffff
333,832369fffffffff
334,835600fffffffff
335,83a071fffffffff
336,83a059fffffffff
337,834d84fffffffff
338,83e503fffffffff
339,83a503fffffffff
340,834e13fffffffff
341,83d858fffffffff
342,8371a5fffffffff
343,836e66fffffffff
344,83b089fffffffff
345,83c406fffffffff
346,838cd8fffffffff
347,833213fffffffff
348,83bbb0fffffffff
349,83d32bfffffffff
350,83640efffffffff
351,830c48fffffffff
352,833630fffffffff
353,831b9cfffffffff
354,83d502fffffffff
355,83712bfffffffff
356,83dfa3fffffffff
357,83dda8fffffffff
358,83ed00fffffffff
359,83d396fffffffff
360,83dc90fffffffff
361,83a346fffffffff
362,830170fffffffff
363,83b28cfffffffff
364,839552fffffffff
365,837134fffffffff
366,832915fffffffff
367,83dad3fffffffff
368,83b658fffffffff
369,83c6eafffffffff
370,836963fffffffff
371,837285fffffffff
372,836f05fffffffff
373,8386d9fffffffff
374,830262fffffffff
375,83a6dcfffffffff
376,8370cdfffffffff
377,8392cafffffffff
378,83784efffffffff
379,83a0b2fffffffff
380,8322c0fffffffff
381,8354b4fffffffff
382,834ac0fffffffff
383,832f43fffffffff
384,830936fffffffff
385,832e19fffffffff
386,837fadfffffffff
387,837092fffffffff
388,83b576fffffffff
389,833633fffffffff
390,83b905fffffffff
391,837f6dfffffffff
392,832853fffffffff
393,830165fffffffff
394,83856cfffffffff
395,837341fffffffff
396,83e41bfffffffff
397,83b02efffffffff
398,83decbfffffffff
399,83eb5bfffffffff
400,839270fffffffff
401,83ab89fffffffff
402,836971fffffffff
403,8365a6fffffffff
404,838218fffffffff
405,830163fffffffff
406,83cac1fffffffff
407,83e834fffffffff
408,831a76fffffffff
409,83a089fffffffff
410,834f0cfffffffff
411,83d490fffffffff
412,83ea81fffffffff
413,83ed9dfffffffff
414,838112fffffffff
415,838944fffffffff
416,83d570fffffffff
417,83e781fffffffff
418,831f05fffffffff
419,83194efffffffff
420,83d413fffffffff
421,833995fffffffff
422,83a689fffffffff
423,837e91fffffffff
424,83cb60fffffffff
425,83db04fffffffff
426,833ac4fffffffff
427,834519fffffffff
428,83866afffffffff
429,836220fffffffff
430,834f08fffffffff
431,837062fffffffff
432,83478dfffffffff
433,83c8f0fffffffff
434,835f1afffffffff
435,83bd69fffffffff
436,83c0c8fffffffff
437,83cd61fffffffff
438,83d30bfffffffff
439,839e94fffffffff
440,8334c2fffffffff
441,8363a1fffffffff
442,832f28fffffffff
443,83d848fffffffff
444,83d2cdfffffffff
445,83ecd6fffffffff
446,832322fffffffff
447,833bb0fffffffff
448,83ad70fffffffff
449,83c640fffffffff
450,83a213fffffffff
451,83d6f3fffffffff
452,836006fffffffff
453,836004fffffffff
454,83a314fffffffff
455,83ad11fffffffff
456,83a6a3fffffffff
457,8356d1fffffffff
458,83bcf6fffffffff
459,837b80fffffffff
460,83628cfffffffff
461,835ea6fffffffff
462,8334a9fffffffff
463,837984fffffffff
464,838cf0fffffffff
465,83db16fffffffff
466,83b1a8fffffffff
467,8339b0fffffffff
468,837a13fffffffff
469,83736cfffffffff
470,83a508fffffffff
471,83bc82fffffffff
472,83de9efffffffff
473,8330c3fffffffff
474,831d90fffffffff
475,83cb11fffffffff
476,833b71fffffffff
477,8389a5fffffffff
478,83e102fffffffff
479,835706fffffffff
480,83b0e6fffffffff
481,838440fffffffff
482,83c6f2fffffffff
483,836154fffffffff
484,83d8e4fffffffff
485,834822fffffffff
486,83e396fffffffff
487,83e52cfffffffff
488,835b72fffffffff
489,830ec5fffffffff
490,838ef3fffffffff
491,8350e2fffffffff
492,83466bfffffffff
493,83a061fffffffff
494,839a90fffffffff
495,834e53fffffffff
496,8350d8fffffffff
497,83e26bfffffffff
498,837b76fffffffff
499,83848cfffffffff
500,83bc09fffffffff
501,83b2aafffffffff
502,834926fffffffff
503,83c70dfffffffff
504,832803fffffffff
505,83a685fffffffff
506,8374c4fffffffff
507,831ac9fffffffff
508,838689fffffffff
509,83911dfffffffff
510,838c02fffffffff
511,832e51fffffffff
512,83af80fffffffff
513,83d162fffffffff
514,83d71efffffffff
515,834d48fffffffff
516,8332a4fffffffff
517,834d25fffffffff
518,83b7a3fffffffff
519,831f04fffffffff
520,83336efffffffff
521,831900fffffffff
522,833f35fffffffff
523,8303b2fffffffff
524,83932bfffffffff
525,83c40dfffffffff
526,83989dfffffffff
527,831683fffffffff
528,83c0f5fffffffff
529,83ee35fffffffff
530,836718fffffffff
531,832e55fffffffff
532,835aa4fffffffff
533,831ae6fffffffff
534,8316c6fffffffff
535,838c5efffffffff
536,835e46fffffffff
537,83c1b4fffffffff
538,83cd1afffffffff
539,83b1a1fffffffff
540,83a242fffffffff
541,83d70efffffffff
542,83c70bfffffffff
543,835e5bfffffffff
544,8353aafffffffff
545,8388b2fffffffff
546,83e55cfffffffff
547,83b66cfffffffff
548,833b54fffffffff
549,8332c9fffffffff
550,83d246fffffffff
551,837c9cfffffffff
552,83c570fffffffff
553,83950dfffffffff
554,83d520fffffffff
555,835a28fffffffff
556,830944fffffffff
557,83ba0dfffffffff
558,834733fffffffff
559,839a89fffffffff
560,83c131fffffffff
561,83d6a5fffffffff
562,831d84fffffffff
563,83da34fffffffff
564,837995fffffffff
565,83916dfffffffff
566,831d69fffffffff
567,830f23fffffffff
568,8380f1fffffffff
569,83ae28fffffffff
570,838841fffffffff
571,83179afffffffff
572,838ecbfffffffff
573,837345fffffffff
574,834d89fffffffff
575,83a074fffffffff
576,83daadfffffffff
577,834f85fffffffff
578,83bdb3fffffffff
579,835040fffffffff
580,831ef6fffffffff
581,831a94fffffffff
582,835d1cfffffffff
583,83c508fffffffff
584,83d383fffffffff
585,83e25efffffffff
586,831e5bfffffffff
587,83d429fffffffff
588,83c689fffffffff
589,8364c4fffffffff
590,834b09fffffffff
591,83466cfffffffff
592,83bd09fffffffff
593,833511fffffffff
594,837324fffffffff
595,836869fffffffff
596,836ec5fffffffff
597,83e629fffffffff
598,832f81fffffffff
599,837f1bfffffffff
600,83cc40fffffffff
601,831ccafffffffff
602,8394a3fffffffff
603,83cc8efffffffff
604,83ef1afffffffff
605,838c43fffffffff
606,839004fffffffff
607,83c986fffffffff
608,83be6efffffffff
609,8388b1fffffffff
610,83d806fffffffff
611,832e83fffffffff
612,837f02fffffffff
613,83360dfffffffff
614,83e096fffffffff
615,83c310fffffffff
616,832e63fffffffff
617,836e04fffffffff
618,837625fffffffff
619,837c70fffffffff
620,83e14afffffffff
621,838529fffffffff
622,83e0ddfffffffff
623,83c912fffffffff
624,839320fffffffff
625,83d400fffffffff
626,83dc85fffffffff
627,831ae4fffffffff
628,83c90afffffffff
629,83622dfffffffff
630,830f44fffffffff
631,83b681fffffffff
632,83d932fffffffff
633,831674fffffffff
634,83d02efffffffff
635,83ded0fffffffff
636,83c670fffffffff
637,83eb89fffffffff
638,8388a3fffffffff
639,837133fffffffff
640,83deaafffffffff
641,8374abfffffffff
642,8398c3fffffffff
643,83b516fffffffff
644,8384f1fffffffff
645,837fb0fffffffff
646,8354abfffffffff
647,830765fffffffff
648,836970fffffffff
649,83819dfffffffff
650,8357b4fffffffff
651,837128fffffffff
652,83731afffffffff
653,838c5dfffffffff
654,837eb5fffffffff
655,83b976fffffffff
656,83e4c1fffffffff
657,83eb04fffffffff
658,83e506fffffffff
659,8302d1fffffffff
660,83910cfffffffff
661,835c5efffffffff
662,83cc35fffffffff
663,836155fffffffff
664,8317a4fffffffff
665,83af23fffffffff
666,838eb6fffffffff
667,83c856fffffffff
668,837ec6fffffffff
669,83b4aefffffffff
670,831bb3fffffffff
671,834334fffffffff
672,83abb1fffffffff
673,830d93fffffffff
674,839cc1fffffffff
675,83512bfffffffff
676,833730fffffffff
677,839d30fffffffff
678,83d853fffffffff
679,836742fffffffff
680,83e864fffffffff
681,83dd53fffffffff
682,837e03fffffffff
683,831ed3fffffffff
684,834e2bfffffffff
685,83a0c4fffffffff
686,830209fffffffff
687,8302c1fffffffff
688,83e068fffffffff
689,830c98fffffffff
690,834552fffffffff
691,83831efffffffff
692,833393fffffffff
693,8322ecfffffffff
694,83acdafffffffff
695,837652fffffffff
696,836193fffffffff
697,83b701fffffffff
698,835b8bfffffffff
699,83d630fffffffff
700,83de83fffffffff
701,83bd5afffffffff
702,8354a8fffffffff
703,83a348fffffffff
704,83de5cfffffffff
705,83686afffffffff
706,83aa4dfffffffff
707,83690efffffffff
708,837f4afffffffff
709,83d811fffffffff
710,83c7b0fffffffff
711,83e843fffffffff
712,837eeefffffffff
713,83ed24fffffffff
714,837c4bfffffffff
715,839ec2fffffffff
716,832a5dfffffffff
717,835cb1fffffffff
718,834faafffffffff
719,83b92bfffffffff
720,83e38dfffffffff
721,83022efffffffff
722,834a6bfffffffff
723,83c116fffffffff
724,83ba9efffffffff
725,83a6c3fffffffff
726,83781cfffffffff
727,83d228fffffffff
728,8300b4fffffffff
729,839289fffffffff
730,834b44fffffffff
731,838358fffffffff
732,836303fffffffff
733,83b6c9fffffffff
734,83a994fffffffff
735,83c4c0fffffffff
736,838961fffffffff
737,838e2afffffffff
738,83e283fffffffff
739,836485fffffffff
740,83eb4dfffffffff
741,83a2f3fffffffff
742,83368bfffffffff
743,831295fffffffff
744,83ec80fffffffff
745,832b4dfffffffff
746,83daf5fffffffff
747,83dc76fffffffff
748,83b400fffffffff
749,83bc61fffffffff
750,8376f6fffffffff
751,83c626fffffffff
752,83ced8fffffffff
753,83f32bfffffffff
754,83d628fffffffff
755,83750bfffffffff
756,83a004fffffffff
757,836513fffffffff
758,83b2b0fffffffff
759,834a15fffffffff
760,835083fffffffff
761,838452fffffffff
762,83e7b1fffffffff
763,8356c6fffffffff
764,835d73fffffffff
765,8379aefffffffff
766,830f30fffffffff
767,8370d8fffffffff
768,838cc1fffffffff
769,8332acfffffffff
770,83e2e5fffffffff
771,835d35fffffffff
772,835f49fffffffff
773,83346cfffffffff
774,838ce9fffffffff
775,83da6efffffffff
776,8305a5fffffffff
777,837654fffffffff
778,83bd92fffffffff
779,834e49fffffffff
780,837da6fffffffff
781,83c7a1fffffffff
782,83b7b6fffffffff
783,837f6cfffffffff
784,83dd8cfffffffff
785,83be2afffffffff
786,839e90fffffffff
787,830fb6fffffffff
788,83aaa8fffffffff
789,839108fffffffff
790,837616fffffffff
791,83cd94fffffffff
792,83375cfffffffff
793,83784afffffffff
794,839452fffffffff
795,83a79afffffffff
796,83914afffffffff
797,836f63fffffffff
798,839a05fffffffff
799,83de24fffffffff
800,83c14bfffffffff
801,8360f6fffffffff
802,830ea4fffffffff
803,835154fffffffff
804,83b04bfffffffff
805,8351a5fffffffff
806,838400fffffffff
807,831896fffffffff
808,836c99fffffffff
809,833823fffffffff
810,833148fffffffff
811,83646cfffffffff
812,83069dfffffffff
813,83a35efffffffff
814,837402fffffffff
815,831b0cfffffffff
816,837256fffffffff
817,836cb2fffffffff
818,834e89fffffffff
819,83bf98fffffffff
820,83860afffffffff
821,838f25fffffffff
822,83acc5fffffffff
823,83e650fffffffff
824,834e30fffffffff
825,838e2dfffffffff
826,834589fffffffff
827,831685fffffffff
828,83b75bfffffffff
829,83aa33fffffffff
830,83221afffffffff
831,83aef0fffffffff
832,83d70bfffffffff
833,838840fffffffff
834,83c401fffffffff
835,834f1cfffffffff
836,839202fffffffff
837,836cc5fffffffff
838,83e8cefffffffff
839,838634fffffffff
840,832350fffffffff
841,83b41dfffffffff
842,83795cfffffffff
843,83db95fffffffff
844,83e534fffffffff
845,83015efffffffff
846,838c6efffffffff
847,83a100fffffffff
848,835ae9fffffffff
849,83632efffffffff
850,83c85cfffffffff
851,833b1afffffffff
852,836c75fffffffff
853,833208fffffffff
854,83bf52fffffffff
855,83d4d1fffffffff
856,835049fffffffff
857,8354d2fffffffff
858,83c6cefffffffff
859,8386aafffffffff
860,83bd54fffffffff
861,83c9a2fffffffff
862,83cd05fffffffff
863,835489fffffffff
864,83aad5fffffffff
865,837643fffffffff
866,838ee5fffffffff
867,830f6dfffffffff
868,83c146fffffffff
869,830313fffffffff
870,83b2f1fffffffff
871,83e401fffffffff
872,831600fffffffff
873,839f25fffffffff
874,833b8cfffffffff
875,83d05afffffffff
876,83d0c4fffffffff
877,83ab12fffffffff
878,831b2dfffffffff
879,839e93fffffffff
880,83da16fffffffff
881,8372c9fffffffff
882,83cb29fffffffff
883,83da40fffffffff
884,835723fffffffff
885,839a0bfffffffff
886,8379b5fffffffff
887,835d91fffffffff
888,83e01bfffffffff
889,835b0bfffffffff
890,83996cfffffffff
891,830169fffffffff
892,837671fffffffff
893,83dbb5fffffffff
894,831d12fffffffff
895,83879efffffffff
896,83d38afffffffff
897,83b4eafffffffff
898,83a011fffffffff
899,833b5cfffffffff
900,83e202fffffffff
901,834fb1fffffffff
902,83c532fffffffff
903,8390a2fffffffff
904,838736fffffffff
905,8390cdfffffffff
906,83d745fffffffff
907,837c36fffffffff
908,83ae8afffffffff
909,83d14bfffffffff
910,8329adfffffffff
911,838761fffffffff
912,83d4a3fffffffff
913,831a15fffffffff
914,83e2c6fffffffff
915,83b2d3fffffffff
916,838ef1fffffffff
917,83695cfffffffff
918,83e34bfffffffff
919,838989fffffffff
920,83be91fffffffff
921,839428fffffffff
922,834d0bfffffffff
923,83365cfffffffff
924,83231cfffffffff
925,834aacfffffffff
926,83a56cfffffffff
927,838465fffffffff
928,831175fffffffff
929,839ca4fffffffff
930,8371acfffffffff
931,83b44dfffffffff
932,830202fffffffff
933,83784cfffffffff
934,83de5bfffffffff
935,83639dfffffffff
936,83d4a4fffffffff
937,831ba2fffffffff
938,833421fffffffff
939,832d2bfffffffff
940,83dd99fffffffff
941,837115fffffffff
942,83e35bfffffffff
943,8337a3fffffffff
944,836f65fffffffff
945,839ba8fffffffff
946,83a101fffffffff
947,83185bfffffffff
948,83c82cfffffffff
949,83d090fffffffff
950,838530fffffffff
951,834e22fffffffff
952,8389aafffffffff
953,83ea93fffffffff
954,836695fffffffff
955,83e81dfffffffff
956,83629efffffffff
957,8304e3fffffffff
958,83f3b1fffffffff
959,83cf63fffffffff
960,835adefffffffff
961,83e660fffffffff
962,83710efffffffff
963,833f28fffffffff
964,837d4dfffffffff
965,839162fffffffff
966,837b5bfffffffff
967,83badefffffffff
968,83bb2cfffffffff
969,831283fffffffff
970,83d254fffffffff
971,83c7a5fffffffff
972,830645fffffffff
973,83de35fffffffff
974,83b0d1fffffffff
975,833f0afffffffff
976,839444fffffffff
977,837caafffffffff
978,830955fffffffff
979,834f9afffffffff
980,83cc21fffffffff
981,833606fffffffff
982,83d372fffffffff
983,830f68fffffffff
984,83342efffffffff
985,835c0dfffffffff
986,83ce50fffffffff
987,832861fffffffff
988,8355a4fffffffff
989,83ed92fffffffff
990,835d9dfffffffff
991,8319a0fffffffff
992,834d72fffffffff
993,83a375fffffffff
994,836380fffffffff
995,831c33fffffffff
996,83e931fffffffff
997,83dd1afffffffff
998,836730fffffffff
999,833483fffffffff
1000,83a02efffffffff
1001,834b2bfffffffff
1002,83d382fffffffff
1003,839b1afffffffff
1004,83bc90fffffffff
1005,831993fffffffff
1006,8334c5fffffffff
1007,83bd53fffffffff
1008,83361dfffffffff
1009,83429dfffffffff
1010,83d299fffffffff
1011,832a2efffffffff
1012,83be81fffffffff
1013,83c8a2fffffffff
1014,833b42fffffffff
1015,8361a2fffffffff
1016,835663fffffffff
1017,836fa1fffffffff
1018,83ba6afffffffff
1019,830553fffffffff
1020,8362ddfffffffff
1021,83792efffffffff
1022,834f30fffffffff
1023,83a8b2fffffffff
1024,835fa6fffffffff
1025,835671fffffffff
1026,838c98fffffffff
1027,839c9efffffffff
1028,83e425fffffffff
1029,834d50fffffffff
1030,833561fffffffff
1031,83ce51fffffffff
1032,83e916fffffffff
1033,83eb83fffffffff
1034,83c56afffffffff
1035,833ad0fffffffff
1036,83e293fffffffff
1037,835e6cfffffffff
1038,83b055fffffffff
1039,83cd64fffffffff
1040,83871afffffffff
1041,83db25fffffffff
1042,83a026fffffffff
1043,8390defffffffff
1044,837613fffffffff
1045,838c91fffffffff
1046,83a9b4fffffffff
1047,839233fffffffff
1048,837c5cfffffffff
1049,83cccdfffffffff
1050,83d324fffffffff
1051,838d5bfffffffff
1052,83801afffffffff
1053,837529fffffffff
1054,83dad1fffffffff
1055,83ce6afffffffff
1056,83eb1efffffffff
1057,835c62fffffffff
1058,839819fffffffff
1059,839494fffffffff
1060,83c59dfffffffff
1061,830c06fffffffff
1062,83d359fffffffff
1063,83e6c6fffffffff
1064,83c42dfffffffff
1065,83f246fffffffff
1066,83e485fffffffff
1067,83e45bfffffffff
1068,835d15fffffffff
1069,83ad24fffffffff
1070,83bb35fffffffff
1071,83c4eafffffffff
1072,8336b0fffffffff
1073,83c468fffffffff
1074,837ea0fffffffff
1075,83ca36fffffffff
1076,83dc06fffffffff
1077,8398d6fffffffff
1078,83a6b1fffffffff
1079,839d20fffffffff
1080,835164fffffffff
1081,830056fffffffff
1082,830d10fffffffff
1083,837b92fffffffff
1084,830828fffffffff
1085,834d23fffffffff
1086,833c9dfffffffff
1087,83e142fffffffff
1088,83a15cfffffffff
1089,832a35fffffffff
1090,838c8efffffffff
1091,83cab1fffffffff
1092,83d0dafffffffff
1093,836ed8fffffffff
1094,83cc0dfffffffff
1095,831b8dfffffffff
1096,839586fffffffff
1097,830d60fffffffff
1098,83492cfffffffff
1099,83d513fffffffff
1100,83b755fffffffff
1101,837b0dfffffffff
1102,831826fffffffff
1103,8366f2fffffffff
1104,835a6cfffffffff
1105,831069fffffffff
1106,839a2efffffffff
1107,83d591fffffffff
1108,834aa5fffffffff
1109,8364ddfffffffff
1110,83ee2bfffffffff
1111,83b018fffffffff
1112,83de4bfffffffff
1113,83e8a9fffffffff
1114,83cb32fffffffff
1115,83645dfffffffff
1116,83728afffffffff
1117,8386b5fffffffff
1118,83c8abfffffffff
1119,832a0cfffffffff
1120,837236fffffffff
1121,839d1dfffffffff
1122,836e4bfffffffff
1123,8352e9fffffffff
1124,83ac6bfffffffff
1125,8364c2fffffffff
1126,83b916fffffffff
1127,832e08fffffffff
1128,831624fffffffff
1129,83da88fffffffff
1130,8350cbfffffffff
1131,8322eafffffffff
1132,830b58fffffffff
1133,837f82fffffffff
1134,836e12fffffffff
1135,831a9cfffffffff
1136,838e20fffffffff
1137,83f30afffffffff
1138,83bb9afffffffff
1139,839ed6fffffffff
1140,838ceefffffffff
1141,83ba2efffffffff
1142,836919fffffffff
1143,8373b5fffffffff
1144,838713fffffffff
1145,83cb14fffffffff
1146,834126fffffffff
1147,83bd71fffffffff
1148,83da4efffffffff
1149,837975fffffffff
1150,83786bfffffffff
1151,836682fffffffff
1152,8346c1fffffffff
1153,834fa0fffffffff
1154,83ae85fffffffff
1155,83a126fffffffff
1156,837222fffffffff
1157,83e6c2fffffffff
1158,83dd19fffffffff
1159,8336a5fffffffff
1160,837596fffffffff
1161,83440cfffffffff
1162,839a00fffffffff
1163,83b003fffffffff
1164,832a52fffffffff
1165,8316d5fffffffff
1166,838d13fffffffff
1167,837391fffffffff
1168,832fa1fffffffff
1169,83d161fffffffff
1170,838190fffffffff
1171,83d545fffffffff
1172,838251fffffffff
1173,8322c8fffffffff
1174,83359cfffffffff
1175,835d01fffffffff
1176,83e448fffffffff
1177,837f9bfffffffff
1178,8382d8fffffffff
1179,83aae4fffffffff
1180,83ae69fffffffff
1181,83d82afffffffff
1182,830240fffffffff
1183,83aae0fffffffff
1184,83cd6efffffffff
1185,83c94bfffffffff
1186,8300a1fffffffff
1187,83e62cfffffffff
1188,831bb1fffffffff
1189,836f4cfffffffff
1190,830106fffffffff
1191,83469cfffffffff
1192,837215fffffffff
1193,832a4cfffffffff
1194,8346a4fffffffff
1195,831929fffffffff
1196,83d2acfffffffff
1197,836800fffffffff
1198,83e133fffffffff
1199,83874cfffffffff
1200,834eecfffffffff
1201,8350a1fffffffff
1202,836d88fffffffff
1203,83d1a2fffffffff
1204,83accefffffffff
1205,83094efffffffff
1206,833825fffffffff
1207,834752fffffffff
1208,834c2cfffffffff
1209,83de2dfffffffff
1210,83612afffffffff
1211,83eb4cfffffffff
1212,83c748fffffffff
1213,83a35dfffffffff
1214,832d25fffffffff
1215,839b24fffffffff
1216,83d762fffffffff
1217,83e7abfffffffff
1218,8354d9fffffffff
1219,83e2c8fffffffff
1220,83c015fffffffff
1221,83635efffffffff
1222,83b0c5fffffffff
1223,833506fffffffff
